Item Name,Item Level,Role,Tier,Slot / Type,Health Regen,Stam Regen,Healing,Haste,Hit,Penetration,Positional,1H Dmg,2H Dmg,Rng Dmg,Damage %,DiceMod,PDR,MDR,CDR,EDR,PDBR,MDBR,CDBR,EDBR,Combat Mov.,MoveD Resist,Avoid,Resilience,Stun Resist,Daze Resist,Conf Resist,Threat,Block,Block Value,Parry,Riposte,Duration (min),Other Stats,Source (Mob/Quest/Crafted),Set,Notes,Craft Skill,Signature,Recipe Name,Bad Combo,Comp 1,Comp 1 Level,Comp 2,Comp 2 Level,Flux Quality,Flux Level
Outlands Gold Dazzling Euclase Necklace,40,Any,5 Mythic,Necklace,20,,4,4,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,Crafted,,,Tinkerer,40/Euclase@40:30/Gold@30:05,Imb. Euclase Necklace,,40/Euclase,40,30/Gold,30,Rad,05
Outlands Gold Dazzling Euclase Necklace,40,Any,5 Mythic,Necklace,20,,4,4,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,Crafted,,,Tinkerer,40/Euclase@40:30/Gold@30:25,Imb. Euclase Necklace,,40/Euclase,40,30/Gold,30,Rad,25
Outlands Gold Dazzling Euclase Necklace,40,Any,5 Mythic,Necklace,20,,4,8,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,Crafted,,,Tinkerer,40/Euclase@40:30/Gold@30:35,Imb. Euclase Necklace,,40/Euclase,40,30/Gold,30,Rad,35
Outlands Gold Dazzling Euclase Necklace,40,Any,5 Mythic,Necklace,20,,,4,,,,,,,,,,,,,,,,,,,,,8,8,,,,,,,,,Crafted,,,Tinkerer,40/Euclase@40:30/Gold@30:45,Imb. Euclase Necklace,,40/Euclase,40,30/Gold,30,Rad,45
Outlands Iron Dazzling Euclase Necklace,40,Any,5 Mythic,Necklace,,4,,4,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,Crafted,,,Tinkerer,40/Euclase@40:35/Iron@35:05,Imb. Euclase Necklace,,40/Euclase,40,35/Iron,35,Rad,05
Outlands Iron Dazzling Euclase Necklace,40,Any,5 Mythic,Necklace,,8,,4,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,Crafted,,,Tinkerer,40/Euclase@40:35/Iron@35:15,Imb. Euclase Necklace,,40/Euclase,40,35/Iron,35,Rad,15
Outlands Iron Dazzling Euclase Necklace,40,Any,5 Mythic,Necklace,,8,,4,,,,,,,,,,,,,,,,,,,,,8,8,,,,,,,,,Crafted,,,Tinkerer,40/Euclase@40:35/Iron@35:25,Imb. Euclase Necklace,,40/Euclase,40,35/Iron,35,Rad,25
Outlands Iron Dazzling Euclase Necklace,40,Any,5 Mythic,Necklace,,12,,8,,,,,,,,,,,,,,,,,,,,,8,8,,,,,,,,,Crafted,,,Tinkerer,40/Euclase@40:35/Iron@35:35,Imb. Euclase Necklace,,40/Euclase,40,35/Iron,35,Rad,35
Outlands Iron Dazzling Euclase Necklace,40,Any,5 Mythic,Necklace,12,,,8,,,,,,,,,,,,,,,,,,,,,8,8,,,,,,,,,Crafted,,,Tinkerer,40/Euclase@40:35/Iron@35:45,Imb. Euclase Necklace,,40/Euclase,40,35/Iron,35,Rad,45
Northern Cobalt Dazzling Euclase Necklace,40,Any,5 Mythic,Necklace,,,4,8,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,Crafted,,,Tinkerer,40/Euclase@40:40/Cobalt@40:05,Imb. Euclase Necklace,,40/Euclase,40,40/Cobalt,40,Rad,05
Northern Cobalt Dazzling Euclase Necklace,40,Any,5 Mythic,Necklace,,,4,12,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,Crafted,,,Tinkerer,40/Euclase@40:40/Cobalt@40:25,Imb. Euclase Necklace,,40/Euclase,40,40/Cobalt,40,Rad,25
Northern Cobalt Dazzling Euclase Necklace,40,Any,5 Mythic,Necklace,,,8,16,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,Crafted,,,Tinkerer,40/Euclase@40:40/Cobalt@40:35,Imb. Euclase Necklace,,40/Euclase,40,40/Cobalt,40,Rad,35
Northern Cobalt Dazzling Euclase Necklace,40,Any,5 Mythic,Necklace,,,8,8,,,,,,,,,,,,,,,,,,,,,,8,8,,,,,,,,Crafted,,,Tinkerer,40/Euclase@40:40/Cobalt@40:45,Imb. Euclase Necklace,,40/Euclase,40,40/Cobalt,40,Rad,45
Northern Copper Flawless Euclase Necklace,50,Any,5 Mythic,Necklace,24,,,12,,,,,,,,,,,,,,,,,,,,,12,,8,,,,,,,,Crafted,,,Tinkerer,40/Euclase@50:01/Copper@40:45,Imb. Euclase Necklace,,40/Euclase,50,01/Copper,40,Rad,45
Northern Copper Flawless Euclase Necklace,50,Any,5 Mythic,Necklace,24,,,16,,,,,,,,,,,,,,,,,,,,,12,,8,,,,,,,,Crafted,,,Tinkerer,40/Euclase@50:01/Copper@40:50,Imb. Euclase Necklace,,40/Euclase,50,01/Copper,40,Rad,50
Apex Tin Flawless Euclase Necklace,50,Any,5 Mythic,Necklace,32,,,8,,,,,,,,,,,,,,,,,,,,,16,,16,,,,,,,,Crafted,,,Tinkerer,40/Euclase@50:10/Tin@50:45,Imb. Euclase Necklace,,40/Euclase,50,10/Tin,50,Rad,45
Apex Tin Flawless Euclase Necklace,50,Any,5 Mythic,Necklace,32,,,12,,,,,,,,,,,,,,,,,,,,,20,,16,,,,,,,,Crafted,,,Tinkerer,40/Euclase@50:10/Tin@50:50,Imb. Euclase Necklace,,40/Euclase,50,10/Tin,50,Rad,50
Northern Zink Flawless Euclase Necklace,50,Any,5 Mythic,Necklace,,,8,8,,,,,,,,,,,,,,,,,,,,,12,,8,,,,,,,,Crafted,,,Tinkerer,40/Euclase@50:20/Zink@40:45,Imb. Euclase Necklace,,40/Euclase,50,20/Zink,40,Rad,45
Northern Zink Flawless Euclase Necklace,50,Any,5 Mythic,Necklace,,,8,12,,,,,,,,,,,,,,,,,,,,,12,,8,,,,,,,,Crafted,,,Tinkerer,40/Euclase@50:20/Zink@40:50,Imb. Euclase Necklace,,40/Euclase,50,20/Zink,40,Rad,50
Northern Silver Flawless Euclase Necklace,50,Any,5 Mythic,Necklace,,,,20,,,,,,,,,,,,,,,,,,,,,12,12,,,,,,,,,Crafted,,,Tinkerer,40/Euclase@50:25/Silver@45:45,Imb. Euclase Necklace,,40/Euclase,50,25/Silver,45,Rad,45
Northern Silver Flawless Euclase Necklace,50,Any,5 Mythic,Necklace,,,,20,,,,,,,,,,,,,,,,,,,,,12,12,,,,,,,,,Crafted,,,Tinkerer,40/Euclase@50:25/Silver@45:50,Imb. Euclase Necklace,,40/Euclase,50,25/Silver,45,Rad,50
Apex Gold Flawless Euclase Necklace,50,Any,5 Mythic,Necklace,32,,8,8,,,,,,,,,,,,,,,,,,,4,,12,,,,,,,,,,Crafted,,,Tinkerer,40/Euclase@50:30/Gold@50:45,Imb. Euclase Necklace,,40/Euclase,50,30/Gold,50,Rad,45
Apex Gold Flawless Euclase Necklace,50,Any,5 Mythic,Necklace,32,,8,12,,,,,,,,,,,,,,,,,,,4,,12,,,,,,,,,,Crafted,,,Tinkerer,40/Euclase@50:30/Gold@50:50,Imb. Euclase Necklace,,40/Euclase,50,30/Gold,50,Rad,50
Outlands Iron Flawless Euclase Necklace,50,Any,5 Mythic,Necklace,,12,,8,,,,,,,,,,,,,,,,,,,,,12,8,,,,,,,,,Crafted,,,Tinkerer,40/Euclase@50:35/Iron@35:45,Imb. Euclase Necklace,,40/Euclase,50,35/Iron,35,Rad,45
Outlands Iron Flawless Euclase Necklace,50,Any,5 Mythic,Necklace,,12,,12,,,,,,,,,,,,,,,,,,,,,12,8,,,,,,,,,Crafted,,,Tinkerer,40/Euclase@50:35/Iron@35:50,Imb. Euclase Necklace,,40/Euclase,50,35/Iron,35,Rad,50
Apex Iron Flawless Euclase Necklace,50,Any,5 Mythic,Necklace,,12,,8,,,,,,,,,,,,,,,,,,,,,12,12,,,,,,,,,Crafted,,,Tinkerer,40/Euclase@50:35/Iron@50:45,Imb. Euclase Necklace,,40/Euclase,50,35/Iron,50,Rad,45
Apex Iron Flawless Euclase Necklace,50,Any,5 Mythic,Necklace,,16,,12,,,,,,,,,,,,,,,,,,,,,12,12,,,,,,,,,Crafted,,,Tinkerer,40/Euclase@50:35/Iron@50:50,Imb. Euclase Necklace,,40/Euclase,50,35/Iron,50,Rad,50
Northern Cobalt Flawless Euclase Necklace,50,Any,5 Mythic,Necklace,,,8,16,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,Crafted,,,Tinkerer,40/Euclase@50:40/Cobalt@40:45,Imb. Euclase Necklace,,40/Euclase,50,40/Cobalt,40,Rad,45
Northern Cobalt Flawless Euclase Necklace,50,Any,5 Mythic,Necklace,,,8,20,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,Crafted,,,Tinkerer,40/Euclase@50:40/Cobalt@40:50,Imb. Euclase Necklace,,40/Euclase,50,40/Cobalt,40,Rad,50
Apex Dezokhite Flawless Euclase Necklace,50,Any,5 Mythic,Necklace,,,,20,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,Crafted,,,Tinkerer,40/Euclase@50:50/Dezokhite@50:45,Imb. Euclase Necklace,,40/Euclase,50,50/Dezokhite,50,Rad,45
Apex Dezokhite Flawless Euclase Necklace,50,Any,5 Mythic,Necklace,,,,20,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,Crafted,,,Tinkerer,40/Euclase@50:50/Dezokhite@50:50,Imb. Euclase Necklace,,40/Euclase,50,50/Dezokhite,50,Rad,50
Northern Copper Flawless Olycium Necklace,50,Any,5 Mythic,Necklace,56,16,,8,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,Crafted,,,Tinkerer,50/Olycium@50:01/Copper@40:45,Imb. Olycium Necklace,,50/Olycium,50,01/Copper,40,Rad,45
Northern Copper Flawless Olycium Necklace,50,Any,5 Mythic,Necklace,56,16,,8,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,Crafted,,,Tinkerer,50/Olycium@50:01/Copper@40:50,Imb. Olycium Necklace,,50/Olycium,50,01/Copper,40,Rad,50
Apex Tin Flawless Olycium Necklace,50,Any,5 Mythic,Necklace,60,16,,4,,,,,,,,,,,,,,,,,,,,,8,,16,,,,,,,,Crafted,,,Tinkerer,50/Olycium@50:10/Tin@50:45,Imb. Olycium Necklace,,50/Olycium,50,10/Tin,50,Rad,45
Apex Tin Flawless Olycium Necklace,50,Any,5 Mythic,Necklace,60,16,,4,,,,,,,,,,,,,,,,,,,,,8,,16,,,,,,,,Crafted,,,Tinkerer,50/Olycium@50:10/Tin@50:50,Imb. Olycium Necklace,,50/Olycium,50,10/Tin,50,Rad,50
Northern Zink Flawless Olycium Necklace,50,Any,5 Mythic,Necklace,32,16,8,4,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,Crafted,,,Tinkerer,50/Olycium@50:20/Zink@40:45,Imb. Olycium Necklace,,50/Olycium,50,20/Zink,40,Rad,45
Northern Zink Flawless Olycium Necklace,50,Any,5 Mythic,Necklace,32,16,8,4,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,Crafted,,,Tinkerer,50/Olycium@50:20/Zink@40:50,Imb. Olycium Necklace,,50/Olycium,50,20/Zink,40,Rad,50
Northern Silver Flawless Olycium Necklace,50,Any,5 Mythic,Necklace,32,16,,16,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,Crafted,,,Tinkerer,50/Olycium@50:25/Silver@45:45,Imb. Olycium Necklace,,50/Olycium,50,25/Silver,45,Rad,45
Northern Silver Flawless Olycium Necklace,50,Any,5 Mythic,Necklace,32,16,,16,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,Crafted,,,Tinkerer,50/Olycium@50:25/Silver@45:50,Imb. Olycium Necklace,,50/Olycium,50,25/Silver,45,Rad,50
Apex Gold Flawless Olycium Necklace,50,Any,5 Mythic,Necklace,60,16,8,4,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,Crafted,,,Tinkerer,50/Olycium@50:30/Gold@50:45,Imb. Olycium Necklace,,50/Olycium,50,30/Gold,50,Rad,45
Apex Gold Flawless Olycium Necklace,50,Any,5 Mythic,Necklace,60,16,8,4,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,Crafted,,,Tinkerer,50/Olycium@50:30/Gold@50:50,Imb. Olycium Necklace,,50/Olycium,50,30/Gold,50,Rad,50
Outlands Iron Flawless Olycium Necklace,50,Any,5 Mythic,Necklace,32,24,,4,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,Crafted,,,Tinkerer,50/Olycium@50:35/Iron@35:45,Imb. Olycium Necklace,,50/Olycium,50,35/Iron,35,Rad,45
Outlands Iron Flawless Olycium Necklace,50,Any,5 Mythic,Necklace,32,28,,4,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,Crafted,,,Tinkerer,50/Olycium@50:35/Iron@35:50,Imb. Olycium Necklace,,50/Olycium,50,35/Iron,35,Rad,50
Apex Iron Flawless Olycium Necklace,50,Any,5 Mythic,Necklace,32,28,,4,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,Crafted,,,Tinkerer,50/Olycium@50:35/Iron@50:45,Imb. Olycium Necklace,,50/Olycium,50,35/Iron,50,Rad,45
Apex Iron Flawless Olycium Necklace,50,Any,5 Mythic,Necklace,32,30,,4,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,Crafted,,,Tinkerer,50/Olycium@50:35/Iron@50:50,Imb. Olycium Necklace,,50/Olycium,50,35/Iron,50,Rad,50
Northern Cobalt Flawless Olycium Necklace,50,Any,5 Mythic,Necklace,32,16,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,50/Olycium@50:40/Cobalt@40:45,Imb. Olycium Necklace,,50/Olycium,50,40/Cobalt,40,Rad,45
Northern Cobalt Flawless Olycium Necklace,50,Any,5 Mythic,Necklace,32,16,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,50/Olycium@50:40/Cobalt@40:50,Imb. Olycium Necklace,,50/Olycium,50,40/Cobalt,40,Rad,50
Apex Dezokhite Flawless Olycium Necklace,50,Any,5 Mythic,Necklace,32,16,,16,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,Crafted,,,Tinkerer,50/Olycium@50:50/Dezokhite@50:45,Imb. Olycium Necklace,,50/Olycium,50,50/Dezokhite,50,Rad,45
Apex Dezokhite Flawless Olycium Necklace,50,Any,5 Mythic,Necklace,32,16,,16,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,Crafted,,,Tinkerer,50/Olycium@50:50/Dezokhite@50:50,Imb. Olycium Necklace,,50/Olycium,50,50/Dezokhite,50,Rad,50
Newhaven Copper Flecked Malachite Ring,1,Any,5 Mythic,Ring,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@1:01/Copper@1:05,Imb. Malachite Ring,,01/Malachite,01,01/Copper,01,Rad,05
Flatlands Tin Flecked Malachite Ring,10,Any,5 Mythic,Ring,,,4,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@1:10/Tin@10:05,Imb. Malachite Ring,,01/Malachite,01,10/Tin,10,Rad,05
Flatlands Tin Flecked Malachite Ring,10,Any,5 Mythic,Ring,,,4,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@1:10/Tin@10:15,Imb. Malachite Ring,,01/Malachite,01,10/Tin,10,Rad,15
Highlands Copper Sparkling Malachite Ring,20,Any,5 Mythic,Ring,,,,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@20:01/Copper@20:05,Imb. Malachite Ring,,01/Malachite,20,01/Copper,20,Rad,05
Highlands Copper Sparkling Malachite Ring,20,Any,5 Mythic,Ring,,,,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@20:01/Copper@20:15,Imb. Malachite Ring,,01/Malachite,20,01/Copper,20,Rad,15
Highlands Copper Sparkling Malachite Ring,20,Any,5 Mythic,Ring,,,,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@20:01/Copper@20:25,Imb. Malachite Ring,,01/Malachite,20,01/Copper,20,Rad,25
Flatlands Tin Sparkling Malachite Ring,20,Any,5 Mythic,Ring,,,4,,12,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@20:10/Tin@10:05,Imb. Malachite Ring,,01/Malachite,20,10/Tin,10,Rad,05
Flatlands Tin Sparkling Malachite Ring,20,Any,5 Mythic,Ring,,,4,,12,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@20:10/Tin@10:15,Imb. Malachite Ring,,01/Malachite,20,10/Tin,10,Rad,15
Flatlands Tin Sparkling Malachite Ring,20,Any,5 Mythic,Ring,,,4,,12,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@20:10/Tin@10:25,Imb. Malachite Ring,,01/Malachite,20,10/Tin,10,Rad,25
Outlands Tin Sparkling Malachite Ring,30,Any,5 Mythic,Ring,,,4,,16,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@20:10/Tin@30:05,Imb. Malachite Ring,,01/Malachite,20,10/Tin,30,Rad,05
Outlands Tin Sparkling Malachite Ring,30,Any,5 Mythic,Ring,,,4,,16,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@20:10/Tin@30:25,Imb. Malachite Ring,,01/Malachite,20,10/Tin,30,Rad,25
Outlands Tin Sparkling Malachite Ring,30,Any,5 Mythic,Ring,,,4,,16,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@20:10/Tin@30:35,Imb. Malachite Ring,,01/Malachite,20,10/Tin,30,Rad,35
Highlands Zink Sparkling Malachite Ring,20,Any,5 Mythic,Ring,,,,,8,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@20:20/Zink@20:05,Imb. Malachite Ring,,01/Malachite,20,20/Zink,20,Rad,05
Highlands Zink Sparkling Malachite Ring,20,Any,5 Mythic,Ring,,,,,8,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@20:20/Zink@20:15,Imb. Malachite Ring,,01/Malachite,20,20/Zink,20,Rad,15
Highlands Zink Sparkling Malachite Ring,20,Any,5 Mythic,Ring,,,,,8,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@20:20/Zink@20:25,Imb. Malachite Ring,,01/Malachite,20,20/Zink,20,Rad,25
Highlands Silver Sparkling Malachite Ring,20,Any,5 Mythic,Ring,,,,4,8,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@20:25/Silver@25:05,Imb. Malachite Ring,,01/Malachite,20,25/Silver,25,Rad,05
Highlands Silver Sparkling Malachite Ring,20,Any,5 Mythic,Ring,,,,4,8,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@20:25/Silver@25:15,Imb. Malachite Ring,,01/Malachite,20,25/Silver,25,Rad,15
Highlands Silver Sparkling Malachite Ring,20,Any,5 Mythic,Ring,,,,4,8,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@20:25/Silver@25:25,Imb. Malachite Ring,,01/Malachite,20,25/Silver,25,Rad,25
Outlands Gold Sparkling Malachite Ring,30,Any,5 Mythic,Ring,,,,,16,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@20:30/Gold@30:05,Imb. Malachite Ring,,01/Malachite,20,30/Gold,30,Rad,05
Outlands Gold Sparkling Malachite Ring,30,Any,5 Mythic,Ring,,,,,16,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@20:30/Gold@30:25,Imb. Malachite Ring,,01/Malachite,20,30/Gold,30,Rad,25
Outlands Gold Sparkling Malachite Ring,30,Any,5 Mythic,Ring,,,,,16,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@20:30/Gold@30:35,Imb. Malachite Ring,,01/Malachite,20,30/Gold,30,Rad,35
Outlands Iron Sparkling Malachite Ring,30,Any,5 Mythic,Ring,,,,,8,4,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@20:35/Iron@35:05,Imb. Malachite Ring,,01/Malachite,20,35/Iron,35,Rad,05
Outlands Iron Sparkling Malachite Ring,30,Any,5 Mythic,Ring,,,,,8,4,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@20:35/Iron@35:25,Imb. Malachite Ring,,01/Malachite,20,35/Iron,35,Rad,25
Outlands Iron Sparkling Malachite Ring,30,Any,5 Mythic,Ring,,,,,8,8,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@20:35/Iron@35:35,Imb. Malachite Ring,,01/Malachite,20,35/Iron,35,Rad,35
Northern Copper Dazzling Malachite Ring,40,Any,5 Mythic,Ring,,,4,4,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:01/Copper@40:05,Imb. Malachite Ring,,01/Malachite,40,01/Copper,40,Rad,05
Northern Copper Dazzling Malachite Ring,40,Any,5 Mythic,Ring,,,4,4,24,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:01/Copper@40:15,Imb. Malachite Ring,,01/Malachite,40,01/Copper,40,Rad,15
Northern Copper Dazzling Malachite Ring,40,Any,5 Mythic,Ring,,,4,4,24,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:01/Copper@40:35,Imb. Malachite Ring,,01/Malachite,40,01/Copper,40,Rad,35
Northern Copper Dazzling Malachite Ring,40,Any,5 Mythic,Ring,,,4,4,24,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:01/Copper@40:45,Imb. Malachite Ring,,01/Malachite,40,01/Copper,40,Rad,45
Northern Copper Dazzling Malachite Ring,50,Any,5 Mythic,Ring,,,4,4,24,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:01/Copper@40:50,Imb. Malachite Ring,,01/Malachite,40,01/Copper,40,Rad,50
Outlands Tin Dazzling Malachite Ring,40,Any,5 Mythic,Ring,,,4,,20,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:10/Tin@30:05,Imb. Malachite Ring,,01/Malachite,40,10/Tin,30,Rad,05
Outlands Tin Dazzling Malachite Ring,40,Any,5 Mythic,Ring,,,4,,20,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:10/Tin@30:15,Imb. Malachite Ring,,01/Malachite,40,10/Tin,30,Rad,15
Outlands Tin Dazzling Malachite Ring,40,Any,5 Mythic,Ring,,,4,,20,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:10/Tin@30:35,Imb. Malachite Ring,,01/Malachite,40,10/Tin,30,Rad,35
Outlands Tin Dazzling Malachite Ring,40,Any,5 Mythic,Ring,,,4,,20,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:10/Tin@30:45,Imb. Malachite Ring,,01/Malachite,40,10/Tin,30,Rad,45
Apex Tin Dazzling Malachite Ring,50,Any,5 Mythic,Ring,,,8,,28,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:10/Tin@50:45,Imb. Malachite Ring,,01/Malachite,40,10/Tin,50,Rad,45
Apex Tin Dazzling Malachite Ring,50,Any,5 Mythic,Ring,,,8,,28,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:10/Tin@50:50,Imb. Malachite Ring,,01/Malachite,40,10/Tin,50,Rad,50
Northern Zink Dazzling Malachite Ring,40,Any,5 Mythic,Ring,,,4,,8,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:20/Zink@40:05,Imb. Malachite Ring,,01/Malachite,40,20/Zink,40,Rad,05
Northern Zink Dazzling Malachite Ring,40,Any,5 Mythic,Ring,,,4,,12,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:20/Zink@40:15,Imb. Malachite Ring,,01/Malachite,40,20/Zink,40,Rad,15
Northern Zink Dazzling Malachite Ring,40,Any,5 Mythic,Ring,,,4,,12,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:20/Zink@40:35,Imb. Malachite Ring,,01/Malachite,40,20/Zink,40,Rad,35
Northern Zink Dazzling Malachite Ring,40,Any,5 Mythic,Ring,,,4,,12,,,8,4,4,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:20/Zink@40:45,Imb. Malachite Ring,,01/Malachite,40,20/Zink,40,Rad,45
Northern Zink Dazzling Malachite Ring,50,Any,5 Mythic,Ring,,,4,,12,,,8,4,4,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:20/Zink@40:50,Imb. Malachite Ring,,01/Malachite,40,20/Zink,40,Rad,50
Highlands Silver Dazzling Malachite Ring,40,Any,5 Mythic,Ring,,,,4,8,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:25/Silver@25:35,Imb. Malachite Ring,,01/Malachite,40,25/Silver,25,Rad,35
Highlands Silver Dazzling Malachite Ring,40,Any,5 Mythic,Ring,,,,4,8,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:25/Silver@25:45,Imb. Malachite Ring,,01/Malachite,40,25/Silver,25,Rad,45
Northern Silver Dazzling Malachite Ring,40,Any,5 Mythic,Ring,,,,8,8,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:25/Silver@45:35,Imb. Malachite Ring,,01/Malachite,40,25/Silver,45,Rad,35
Northern Silver Dazzling Malachite Ring,40,Any,5 Mythic,Ring,,,,8,8,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:25/Silver@45:45,Imb. Malachite Ring,,01/Malachite,40,25/Silver,45,Rad,45
Outlands Gold Dazzling Malachite Ring,40,Any,5 Mythic,Ring,,,4,,20,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:30/Gold@30:05,Imb. Malachite Ring,,01/Malachite,40,30/Gold,30,Rad,05
