Skill,Recipe Name,Flux Quality,Flux Level,Waste of Flux,Trap Combo,Component 1,Component 1 Level,Component 2,Comp 2 Level,Component 3,Comp 3 Level,Product Name,Tier,Role,Item Level,Category,Slot / Type,Weight,AC,AC:Weight,Durability,Health Regen,Stam Regen,Healing,Haste,Hit,Penetration,Combat Mov.,Resilience,Positional,1H Dmg,2H Dmg,Rng Dmg,Damage %,DiceMod,Avoid,PDR,MDR,CDR,EDR,PDBR,MDBR,CDBR,EDBR,MoveD Resist,Stun Resist,Daze Resist,Conf Resist,Threat,Block,Block Value,Parry,Riposte,Other Stats,Done?,Source,Set,Notes
Armorsmith,Imb. Silver Greaves,Rad,50,TRUE,FALSE,25/Silver,45,50/Tough,50,,,Northern Silver Greaves,,Any,50,Armor,Greaves,3,36,12.0,8160,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Gold Greaves,Rad,25,FALSE,FALSE,30/Gold,50,01/Lean,40,,,Apex Gold Greaves,,Any,50,Armor,Greaves,2,31,15.5,6800,,,,,,,16,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Gold Greaves,Rad,35,TRUE,FALSE,30/Gold,50,01/Lean,40,,,Apex Gold Greaves,,Any,50,Armor,Greaves,2,31,15.5,6800,,,,,,,16,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Gold Greaves,Rad,45,TRUE,FALSE,30/Gold,50,01/Lean,40,,,Apex Gold Greaves,,Any,50,Armor,Greaves,2,31,15.5,6800,,,,,,,16,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Gold Greaves,Rad,50,FALSE,FALSE,30/Gold,50,01/Lean,40,,,Apex Gold Greaves,,Any,50,Armor,Greaves,2,31,15.5,6800,,,,,,,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Gold Greaves,Rad,25,FALSE,FALSE,30/Gold,50,10/Light,50,,,Apex Gold Greaves,,Any,50,Armor,Greaves,1,31,31.0,6160,,,,,,,16,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Gold Greaves,Rad,35,TRUE,FALSE,30/Gold,50,10/Light,50,,,Apex Gold Greaves,,Any,50,Armor,Greaves,1,31,31.0,6160,,,,,,,16,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Gold Greaves,Rad,45,TRUE,FALSE,30/Gold,50,10/Light,50,,,Apex Gold Greaves,,Any,50,Armor,Greaves,1,31,31.0,6160,,,,,,,16,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Gold Greaves,Rad,50,TRUE,FALSE,30/Gold,50,10/Light,50,,,Apex Gold Greaves,,Any,50,Armor,Greaves,1,31,31.0,6160,,,,,,,16,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Gold Greaves,Rad,25,FALSE,FALSE,30/Gold,50,15/Noble,50,,,Apex Gold Greaves,,Any,50,Armor,Greaves,1,31,31.0,6330,,,,,,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Gold Greaves,Rad,35,FALSE,FALSE,30/Gold,50,15/Noble,50,,,Apex Gold Greaves,,Any,50,Armor,Greaves,1,31,31.0,6385,,,,,,,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Gold Greaves,Rad,45,TRUE,FALSE,30/Gold,50,15/Noble,50,,,Apex Gold Greaves,,Any,50,Armor,Greaves,1,31,31.0,6440,,,,,,,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Gold Greaves,Rad,50,TRUE,FALSE,30/Gold,50,15/Noble,50,,,Apex Gold Greaves,,Any,50,Armor,Greaves,1,31,31.0,6480,,,,,,,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Gold Greaves,Rad,25,FALSE,FALSE,30/Gold,50,20/Dense,40,,,Apex Gold Greaves,,Any,50,Armor,Greaves,2,31,15.5,6170,,,,,,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Gold Greaves,Rad,35,FALSE,FALSE,30/Gold,50,20/Dense,40,,,Apex Gold Greaves,,Any,50,Armor,Greaves,1,31,31.0,6225,,,,,,,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Gold Greaves,Rad,45,TRUE,FALSE,30/Gold,50,20/Dense,40,,,Apex Gold Greaves,,Any,50,Armor,Greaves,1,31,31.0,6280,,,,,,,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Gold Greaves,Rad,50,TRUE,FALSE,30/Gold,50,20/Dense,40,,,Apex Gold Greaves,,Any,50,Armor,Greaves,1,31,31.0,6320,,,,,,,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Gold Greaves,Rad,25,FALSE,FALSE,30/Gold,50,30/Robust,50,,,Apex Gold Greaves,,Any,50,Armor,Greaves,2,31,15.5,6340,,,,,,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Gold Greaves,Rad,35,FALSE,FALSE,30/Gold,50,30/Robust,50,,,Apex Gold Greaves,,Any,50,Armor,Greaves,2,31,15.5,6450,,,,,,,16,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Gold Greaves,Rad,45,TRUE,FALSE,30/Gold,50,30/Robust,50,,,Apex Gold Greaves,,Any,50,Armor,Greaves,2,31,15.5,6560,,,,,,,16,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Gold Greaves,Rad,50,TRUE,FALSE,30/Gold,50,30/Robust,50,,,Apex Gold Greaves,,Any,50,Armor,Greaves,2,31,15.5,6640,,,,,,,16,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Gold Greaves,Rad,25,FALSE,FALSE,30/Gold,50,40/Thick,40,,,Apex Gold Greaves,,Any,50,Armor,Greaves,3,31,10.3,6000,,,,,,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Gold Greaves,Rad,35,FALSE,FALSE,30/Gold,50,40/Thick,40,,,Apex Gold Greaves,,Any,50,Armor,Greaves,3,36,12.0,6000,,,,,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Gold Greaves,Rad,45,FALSE,FALSE,30/Gold,50,40/Thick,40,,,Apex Gold Greaves,,Any,50,Armor,Greaves,3,36,12.0,6000,,,,,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Gold Greaves,Rad,50,FALSE,FALSE,30/Gold,50,40/Thick,40,,,Apex Gold Greaves,,Any,50,Armor,Greaves,3,36,12.0,6000,,,,,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Gold Greaves,Rad,25,FALSE,FALSE,30/Gold,50,50/Tough,50,,,Apex Gold Greaves,,Any,50,Armor,Greaves,3,31,10.3,6850,,,,,,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Gold Greaves,Rad,35,FALSE,FALSE,30/Gold,50,50/Tough,50,,,Apex Gold Greaves,,Any,50,Armor,Greaves,3,36,12.0,7125,,,,,,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Gold Greaves,Rad,45,TRUE,FALSE,30/Gold,50,50/Tough,50,,,Apex Gold Greaves,,Any,50,Armor,Greaves,3,36,12.0,7410,,,,,,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Gold Greaves,Rad,50,TRUE,FALSE,30/Gold,50,50/Tough,50,,,Apex Gold Greaves,,Any,50,Armor,Greaves,3,36,12.0,7600,,,,,,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Iron Greaves,Rad,25,FALSE,FALSE,35/Iron,50,01/Lean,40,,,Apex Iron Greaves,,Any,50,Armor,Greaves,2,31,15.5,7140,,,,,,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Iron Greaves,Rad,35,FALSE,FALSE,35/Iron,50,01/Lean,40,,,Apex Iron Greaves,,Any,50,Armor,Greaves,2,31,15.5,7250,,,,,,,16,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Iron Greaves,Rad,45,TRUE,FALSE,35/Iron,50,01/Lean,40,,,Apex Iron Greaves,,Any,50,Armor,Greaves,2,31,15.5,7360,,,,,,,16,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Iron Greaves,Rad,50,TRUE,FALSE,35/Iron,50,01/Lean,40,,,Apex Iron Greaves,,Any,50,Armor,Greaves,2,31,15.5,7440,,,,,,,16,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Iron Greaves,Rad,25,FALSE,FALSE,35/Iron,50,10/Light,50,,,Apex Iron Greaves,,Any,50,Armor,Greaves,2,31,15.5,6500,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Iron Greaves,Rad,35,TRUE,FALSE,35/Iron,50,10/Light,50,,,Apex Iron Greaves,,Any,50,Armor,Greaves,2,31,15.5,6610,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Iron Greaves,Rad,45,FALSE,FALSE,35/Iron,50,10/Light,50,,,Apex Iron Greaves,,Any,50,Armor,Greaves,1,31,31.0,6720,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Iron Greaves,Rad,50,TRUE,FALSE,35/Iron,50,10/Light,50,,,Apex Iron Greaves,,Any,50,Armor,Greaves,1,31,31.0,6800,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Iron Greaves,Rad,25,FALSE,FALSE,35/Iron,50,15/Noble,50,,,Apex Iron Greaves,,Any,50,Armor,Greaves,2,31,15.5,6670,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Iron Greaves,Rad,35,FALSE,FALSE,35/Iron,50,15/Noble,50,,,Apex Iron Greaves,,Any,50,Armor,Greaves,1,31,31.0,6835,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Iron Greaves,Rad,45,TRUE,FALSE,35/Iron,50,15/Noble,50,,,Apex Iron Greaves,,Any,50,Armor,Greaves,1,31,31.0,7000,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Iron Greaves,Rad,50,TRUE,FALSE,35/Iron,50,15/Noble,50,,,Apex Iron Greaves,,Any,50,Armor,Greaves,1,31,31.0,7120,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Iron Greaves,Rad,25,FALSE,FALSE,35/Iron,50,20/Dense,40,,,Apex Iron Greaves,,Any,50,Armor,Greaves,2,31,15.5,6510,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Iron Greaves,Rad,35,FALSE,FALSE,35/Iron,50,20/Dense,40,,,Apex Iron Greaves,,Any,50,Armor,Greaves,2,31,15.5,6675,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Iron Greaves,Rad,45,TRUE,FALSE,35/Iron,50,20/Dense,40,,,Apex Iron Greaves,,Any,50,Armor,Greaves,2,31,15.5,6845,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Iron Greaves,Rad,50,FALSE,FALSE,35/Iron,50,20/Dense,40,,,Apex Iron Greaves,,Any,50,Armor,Greaves,1,31,31.0,6960,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Iron Greaves,Rad,25,FALSE,FALSE,35/Iron,50,30/Robust,50,,,Apex Iron Greaves,,Any,50,Armor,Greaves,3,31,10.3,6680,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Iron Greaves,Rad,35,FALSE,FALSE,35/Iron,50,30/Robust,50,,,Apex Iron Greaves,,Any,50,Armor,Greaves,2,31,15.5,6900,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Iron Greaves,Rad,45,TRUE,FALSE,35/Iron,50,30/Robust,50,,,Apex Iron Greaves,,Any,50,Armor,Greaves,2,31,15.5,7125,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Iron Greaves,Rad,50,FALSE,FALSE,35/Iron,50,30/Robust,50,,,Apex Iron Greaves,,Any,50,Armor,Greaves,2,31,15.5,7280,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Iron Greaves,Rad,25,FALSE,FALSE,35/Iron,50,40/Thick,40,,,Apex Iron Greaves,,Any,50,Armor,Greaves,3,31,10.3,6340,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Iron Greaves,Rad,35,FALSE,FALSE,35/Iron,50,40/Thick,40,,,Apex Iron Greaves,,Any,50,Armor,Greaves,3,36,12.0,6450,,,,,,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Iron Greaves,Rad,45,TRUE,FALSE,35/Iron,50,40/Thick,40,,,Apex Iron Greaves,,Any,50,Armor,Greaves,3,36,12.0,6560,,,,,,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Iron Greaves,Rad,50,TRUE,FALSE,35/Iron,50,40/Thick,40,,,Apex Iron Greaves,,Any,50,Armor,Greaves,3,36,12.0,6640,,,,,,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Iron Greaves,Rad,25,FALSE,FALSE,35/Iron,50,50/Tough,50,,,Apex Iron Greaves,,Any,50,Armor,Greaves,3,31,10.3,7190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Iron Greaves,Rad,35,FALSE,FALSE,35/Iron,50,50/Tough,50,,,Apex Iron Greaves,,Any,50,Armor,Greaves,3,36,12.0,7575,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Iron Greaves,Rad,45,TRUE,FALSE,35/Iron,50,50/Tough,50,,,Apex Iron Greaves,,Any,50,Armor,Greaves,3,36,12.0,7970,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Iron Greaves,Rad,50,TRUE,FALSE,35/Iron,50,50/Tough,50,,,Apex Iron Greaves,,Any,50,Armor,Greaves,3,36,12.0,8240,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Cobalt Greaves,Rad,25,FALSE,FALSE,40/Cobalt,40,01/Lean,40,,,Northern Cobalt Greaves,,Any,50,Armor,Greaves,3,31,10.3,6970,,,,,,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Cobalt Greaves,Rad,35,FALSE,FALSE,40/Cobalt,40,01/Lean,40,,,Northern Cobalt Greaves,,Any,50,Armor,Greaves,2,31,15.5,7025,,,,,,,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Cobalt Greaves,Rad,45,TRUE,FALSE,40/Cobalt,40,01/Lean,40,,,Northern Cobalt Greaves,,Any,50,Armor,Greaves,2,31,15.5,7045,,,,,,,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Cobalt Greaves,Rad,50,TRUE,FALSE,40/Cobalt,40,01/Lean,40,,,Northern Cobalt Greaves,,Any,50,Armor,Greaves,2,31,15.5,7045,,,,,,,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Cobalt Greaves,Rad,25,FALSE,FALSE,40/Cobalt,40,10/Light,50,,,Northern Cobalt Greaves,,Any,50,Armor,Greaves,2,31,15.5,6330,,,,,,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Cobalt Greaves,Rad,35,FALSE,FALSE,40/Cobalt,40,10/Light,50,,,Northern Cobalt Greaves,,Any,50,Armor,Greaves,2,31,15.5,6385,,,,,,,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Cobalt Greaves,Rad,45,TRUE,FALSE,40/Cobalt,40,10/Light,50,,,Northern Cobalt Greaves,,Any,50,Armor,Greaves,2,31,15.5,6405,,,,,,,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Cobalt Greaves,Rad,50,FALSE,FALSE,40/Cobalt,40,10/Light,50,,,Northern Cobalt Greaves,,Any,50,Armor,Greaves,1,31,31.0,6405,,,,,,,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Cobalt Greaves,Rad,25,FALSE,FALSE,40/Cobalt,40,15/Noble,50,,,Northern Cobalt Greaves,,Any,50,Armor,Greaves,2,31,15.5,6500,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Cobalt Greaves,Rad,35,TRUE,FALSE,40/Cobalt,40,15/Noble,50,,,Northern Cobalt Greaves,,Any,50,Armor,Greaves,2,31,15.5,6610,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Cobalt Greaves,Rad,45,TRUE,FALSE,40/Cobalt,40,15/Noble,50,,,Northern Cobalt Greaves,,Any,50,Armor,Greaves,2,31,15.5,6685,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Cobalt Greaves,Rad,50,TRUE,FALSE,40/Cobalt,40,15/Noble,50,,,Northern Cobalt Greaves,,Any,50,Armor,Greaves,2,31,15.5,6725,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Cobalt Greaves,Rad,25,FALSE,FALSE,40/Cobalt,40,20/Dense,40,,,Northern Cobalt Greaves,,Any,50,Armor,Greaves,2,31,15.5,6340,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Cobalt Greaves,Rad,35,TRUE,FALSE,40/Cobalt,40,20/Dense,40,,,Northern Cobalt Greaves,,Any,50,Armor,Greaves,2,31,15.5,6450,,,,,,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Cobalt Greaves,Rad,45,TRUE,FALSE,40/Cobalt,40,20/Dense,40,,,Northern Cobalt Greaves,,Any,50,Armor,Greaves,2,31,15.5,6525,,,,,,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Cobalt Greaves,Rad,50,FALSE,FALSE,40/Cobalt,40,20/Dense,40,,,Northern Cobalt Greaves,,Any,50,Armor,Greaves,2,31,15.5,6565,,,,,,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Cobalt Greaves,Rad,25,FALSE,FALSE,40/Cobalt,40,30/Robust,50,,,Northern Cobalt Greaves,,Any,50,Armor,Greaves,3,31,10.3,6510,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Cobalt Greaves,Rad,35,FALSE,FALSE,40/Cobalt,40,30/Robust,50,,,Northern Cobalt Greaves,,Any,50,Armor,Greaves,3,31,10.3,6675,,,,,,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Cobalt Greaves,Rad,45,FALSE,FALSE,40/Cobalt,40,30/Robust,50,,,Northern Cobalt Greaves,,Any,50,Armor,Greaves,3,31,10.3,6805,,,,,,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Cobalt Greaves,Rad,50,FALSE,FALSE,40/Cobalt,40,30/Robust,50,,,Northern Cobalt Greaves,,Any,50,Armor,Greaves,3,31,10.3,6885,,,,,,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Cobalt Greaves,Rad,25,FALSE,FALSE,40/Cobalt,40,40/Thick,40,,,Northern Cobalt Greaves,,Any,50,Armor,Greaves,4,31,7.8,6170,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Cobalt Greaves,Rad,35,FALSE,FALSE,40/Cobalt,40,40/Thick,40,,,Northern Cobalt Greaves,,Any,50,Armor,Greaves,3,36,12.0,6225,,,,,,,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Cobalt Greaves,Rad,45,FALSE,FALSE,40/Cobalt,40,40/Thick,40,,,Northern Cobalt Greaves,,Any,50,Armor,Greaves,3,36,12.0,6245,,,,,,,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Cobalt Greaves,Rad,50,FALSE,FALSE,40/Cobalt,40,40/Thick,40,,,Northern Cobalt Greaves,,Any,50,Armor,Greaves,3,36,12.0,6245,,,,,,,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Cobalt Greaves,Rad,25,FALSE,FALSE,40/Cobalt,40,50/Tough,50,,,Northern Cobalt Greaves,,Any,50,Armor,Greaves,4,31,7.8,7020,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Cobalt Greaves,Rad,35,FALSE,FALSE,40/Cobalt,40,50/Tough,50,,,Northern Cobalt Greaves,,Any,50,Armor,Greaves,3,36,12.0,7350,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Cobalt Greaves,Rad,45,TRUE,FALSE,40/Cobalt,40,50/Tough,50,,,Northern Cobalt Greaves,,Any,50,Armor,Greaves,3,36,12.0,7655,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Cobalt Greaves,Rad,50,TRUE,FALSE,40/Cobalt,40,50/Tough,50,,,Northern Cobalt Greaves,,Any,50,Armor,Greaves,3,36,12.0,7845,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Dezokhite Greaves,Rad,25,FALSE,FALSE,50/Dezokhite,50,01/Lean,40,,,Apex Dezokhite Greaves,,Any,50,Armor,Greaves,3,31,10.3,6970,,,,,,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Dezokhite Greaves,Rad,35,FALSE,FALSE,50/Dezokhite,50,01/Lean,40,,,Apex Dezokhite Greaves,,Any,50,Armor,Greaves,2,36,18.0,7025,,,,,,,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Dezokhite Greaves,Rad,45,TRUE,FALSE,50/Dezokhite,50,01/Lean,40,,,Apex Dezokhite Greaves,,Any,50,Armor,Greaves,2,36,18.0,7080,,,,,,,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Dezokhite Greaves,Rad,50,TRUE,FALSE,50/Dezokhite,50,01/Lean,40,,,Apex Dezokhite Greaves,,Any,50,Armor,Greaves,2,36,18.0,7120,,,,,,,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Dezokhite Greaves,Rad,25,FALSE,FALSE,50/Dezokhite,50,10/Light,50,,,Apex Dezokhite Greaves,,Any,50,Armor,Greaves,2,31,15.5,6330,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Dezokhite Greaves,Rad,35,FALSE,FALSE,50/Dezokhite,50,10/Light,50,,,Apex Dezokhite Greaves,,Any,50,Armor,Greaves,2,36,18.0,6385,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Dezokhite Greaves,Rad,45,FALSE,FALSE,50/Dezokhite,50,10/Light,50,,,Apex Dezokhite Greaves,,Any,50,Armor,Greaves,1,36,36.0,6440,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Dezokhite Greaves,Rad,50,TRUE,FALSE,50/Dezokhite,50,10/Light,50,,,Apex Dezokhite Greaves,,Any,50,Armor,Greaves,1,36,36.0,6480,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Dezokhite Greaves,Rad,25,FALSE,FALSE,50/Dezokhite,50,15/Noble,50,,,Apex Dezokhite Greaves,,Any,50,Armor,Greaves,2,31,15.5,6500,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Dezokhite Greaves,Rad,35,FALSE,FALSE,50/Dezokhite,50,15/Noble,50,,,Apex Dezokhite Greaves,,Any,50,Armor,Greaves,2,36,18.0,6610,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Dezokhite Greaves,Rad,45,TRUE,FALSE,50/Dezokhite,50,15/Noble,50,,,Apex Dezokhite Greaves,,Any,50,Armor,Greaves,2,36,18.0,6725,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Dezokhite Greaves,Rad,50,FALSE,FALSE,50/Dezokhite,50,15/Noble,50,,,Apex Dezokhite Greaves,,Any,50,Armor,Greaves,2,36,18.0,6800,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Dezokhite Greaves,Rad,25,FALSE,FALSE,50/Dezokhite,50,20/Dense,40,,,Apex Dezokhite Greaves,,Any,50,Armor,Greaves,2,37,18.5,6340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Dezokhite Greaves,Rad,35,FALSE,FALSE,50/Dezokhite,50,20/Dense,40,,,Apex Dezokhite Greaves,,Any,50,Armor,Greaves,2,40,20.0,6450,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Dezokhite Greaves,Rad,45,FALSE,FALSE,50/Dezokhite,50,20/Dense,40,,,Apex Dezokhite Greaves,,Any,50,Armor,Greaves,2,41,20.5,6560,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Dezokhite Greaves,Rad,50,FALSE,FALSE,50/Dezokhite,50,20/Dense,40,,,Apex Dezokhite Greaves,,Any,50,Armor,Greaves,2,42,21.0,6640,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Dezokhite Greaves,Rad,25,FALSE,FALSE,50/Dezokhite,50,30/Robust,50,,,Apex Dezokhite Greaves,,Any,50,Armor,Greaves,3,31,10.3,6510,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armorsmith,Imb. Dezokhite Greaves,Rad,35,FALSE,FALSE,50/Dezokhite,50,30/Robust,50,,,Apex Dezokhite Greaves,,Any,50,Armor,Greaves,3,36,12.0,6675,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
